정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명
GGB120000056,대학동고시촌입구,37.4705167,126.93815,2025-10-31,21157,11,서울특별시,경기BIS
GGB120000057,서울산업정보학교.삼성교,37.4706167,126.9420333,2025-10-31,21158,11,서울특별시,경기BIS
GGB120000058,관악산입구.관악아트홀중앙도서관,37.4677667,126.9468333,2025-10-31,21159,11,서울특별시,경기BIS
GGB120000059,사당역4번출구,37.47535,126.9814,2025-10-31,21161,11,서울특별시,경기BIS
GGB120000060,남현동홈플러스앞,37.4723833,126.98255,2025-10-31,21162,11,서울특별시,경기BIS
GGB120000061,남태령역,37.4655833,126.9878833,2025-10-31,21163,11,서울특별시,경기BIS
GGB120000062,낙성대입구,37.4783333,126.9579833,2025-10-31,21164,11,서울특별시,경기BIS
GGB120000063,삼성동주민센터,37.4699167,126.93295,2025-10-31,21165,11,서울특별시,경기BIS
GGB120000064,미림고개,37.4684667,126.9321833,2025-10-31,21166,11,서울특별시,경기BIS
GGB120000065,미림여고.미림여자정보과학고,37.4655667,126.9313333,2025-10-31,21167,11,서울특별시,경기BIS
GGB120000066,신우초등학교,37.4624667,126.9317,2025-10-31,21168,11,서울특별시,경기BIS
GGB120000067,삼성산성지,37.4588,126.9298833,2025-10-31,21169,11,서울특별시,경기BIS
GGB120000068,산장아파트,37.4601,126.9276667,2025-10-31,21170,11,서울특별시,경기BIS
GGB120000069,삼성산주공아파트,37.4612333,126.9253833,2025-10-31,21171,11,서울특별시,경기BIS
GGB120000070,산복터널.관악산휴먼시아2단지,37.4585,126.9218667,2025-10-31,21172,11,서울특별시,경기BIS
GGB120000071,산복터널.관악산휴먼시아2단지,37.4587,126.92235,2025-10-31,21173,11,서울특별시,경기BIS
GGB120000072,삼성산주공아파트,37.46115,126.9250833,2025-10-31,21174,11,서울특별시,경기BIS
GGB120000073,산장아파트,37.4597,126.9275167,2025-10-31,21175,11,서울특별시,경기BIS
GGB120000074,삼성산성지,37.45865,126.9300833,2025-10-31,21176,11,서울특별시,경기BIS
GGB120000075,신우초등학교,37.46245,126.93195,2025-10-31,21177,11,서울특별시,경기BIS
GGB120000076,미림여고.미림여자정보과학고,37.46515,126.9316167,2025-10-31,21178,11,서울특별시,경기BIS
GGB120000077,미림고개.고시촌입구,37.4678333,126.9321,2025-10-31,21179,11,서울특별시,경기BIS
GGB120000078,서울대벤처타운역,37.4709667,126.9338,2025-10-31,21180,11,서울특별시,경기BIS
GGB120000079,쑥고개,37.4783167,126.9400167,2025-10-31,21181,11,서울특별시,경기BIS
GGB120000080,e편한세상서울대입구아파트,37.4795167,126.9432333,2025-10-31,21182,11,서울특별시,경기BIS
GGB120000081,영락고교.영락의료과학고,37.4792667,126.9456167,2025-10-31,21183,11,서울특별시,경기BIS
GGB120000082,생모리츠타운,37.47905,126.94785,2025-10-31,21184,11,서울특별시,경기BIS
GGB120000083,관악구청,37.4787333,126.9508167,2025-10-31,21185,11,서울특별시,경기BIS
GGB120000088,은천교,37.4862667,126.9358167,2025-10-31,21190,11,서울특별시,경기BIS
GGB120000089,봉일시장,37.4861333,126.93855,2025-10-31,21191,11,서울특별시,경기BIS
GGB120000090,은천초등학교,37.4860833,126.9424833,2025-10-31,21192,11,서울특별시,경기BIS
GGB120000091,두산.벽산아파트.서울관광고등학교,37.4868333,126.94525,2025-10-31,21193,11,서울특별시,경기BIS
GGB120000098,벽산.두산아파트.서울관광고등학교,37.487,126.9451667,2025-10-31,21200,11,서울특별시,경기BIS
GGB120000099,은천초등학교,37.48625,126.9422333,2025-10-31,21201,11,서울특별시,경기BIS
GGB120000100,봉일시장,37.4863,126.9389833,2025-10-31,21202,11,서울특별시,경기BIS
GGB100000069,화정박물관,37.6045333,126.9648,2025-10-31,1164,11,서울특별시,경기BIS
GGB100000073,금화초등학교.서울시교육청,37.5682833,126.9645167,2025-10-31,1168,11,서울특별시,경기BIS
GGB100000105,조계사.종로경찰서,37.5724,126.9832167,2025-10-31,1201,11,서울특별시,경기BIS
GGB100000106,조계사.종로경찰서,37.5725167,126.9828167,2025-10-31,1202,11,서울특별시,경기BIS
GGB100000107,안국동사거리,37.57465,126.9827167,2025-10-31,1203,11,서울특별시,경기BIS
GGB100000108,효제동.김상옥의거터,37.5745,127.0022167,2025-10-31,1204,11,서울특별시,경기BIS
GGB100000109,종로5가.효제초등학교,37.5729167,127.0021333,2025-10-31,1205,11,서울특별시,경기BIS
GGB100000118,동대문,37.5717667,127.0084167,2025-10-31,1214,11,서울특별시,경기BIS
GGB100000119,충신동,37.5740667,127.0062833,2025-10-31,1215,11,서울특별시,경기BIS
GGB100000122,현대그룹빌딩,37.57585,127.0005333,2025-10-31,1218,11,서울특별시,경기BIS
GGB100000123,방송통신대.이화장,37.5781667,127.00245,2025-10-31,1219,11,서울특별시,경기BIS
GGB100000124,혜화역2번출구.마로니에공원,37.58115,127.0022667,2025-10-31,1220,11,서울특별시,경기BIS
GGB100000129,이화동(이화장),37.5759667,127.00325,2025-10-31,1225,11,서울특별시,경기BIS
GGB100000133,혜화역.동성중고(장면총리가옥),37.5846,127.0017167,2025-10-31,1229,11,서울특별시,경기BIS
GGB100000147,신설동역오거리,37.5755333,127.0226833,2025-10-31,1243,11,서울특별시,경기BIS
GGB100000154,서울역사박물관,37.5699333,126.9720333,2025-10-31,1250,11,서울특별시,경기BIS
GGB100000165,숭인2동주민센터,37.5743167,127.0204333,2025-10-31,1262,11,서울특별시,경기BIS
GGB100000169,조계사,37.5727667,126.9832,2025-10-31,1267,11,서울특별시,경기BIS
GGB100000174,세종문화회관,37.5734,126.97635,2025-10-31,1272,11,서울특별시,경기BIS
GGB100000190,종로중부새마을금고,37.5724167,127.0066,2025-10-31,1288,11,서울특별시,경기BIS
GGB100000330,종로1가,37.5703667,126.98045,2025-10-31,1763,11,서울특별시,경기BIS
GGB100000355,평창동삼성아파트,37.6111167,126.9786833,2025-10-31,1293,11,서울특별시,경기BIS
GGB100000362,영천시장(중),37.5697833,126.96285,2025-10-31,13037,11,서울특별시,경기BIS
GGB100000363,영천시장(중),37.5699833,126.9625,2025-10-31,13036,11,서울특별시,경기BIS
GGB100000365,동대문역.흥인지문(중),37.5721,127.0124833,2025-10-31,1037,11,서울특별시,경기BIS
GGB100000366,동묘앞.서울혜화경찰서(중),37.5737667,127.0185667,2025-10-31,1041,11,서울특별시,경기BIS
GGB100000367,동묘앞.서울혜화경찰서(중),37.5742167,127.0195333,2025-10-31,1044,11,서울특별시,경기BIS
GGB100000368,서대문역사거리.적십자병원,37.5670167,126.96755,2025-10-31,1169,11,서울특별시,경기BIS
GGB100000380,서울역사박물관.경희궁앞(중),37.5690667,126.9703167,2025-10-31,1007,11,서울특별시,경기BIS
GGB100000384,광화문역(중),37.5701333,126.97625,2025-10-31,1009,11,서울특별시,경기BIS
GGB100000385,광화문역(중),37.57025,126.9777667,2025-10-31,1010,11,서울특별시,경기BIS
GGB100000386,종로1가(중),37.5701333,126.9809,2025-10-31,1011,11,서울특별시,경기BIS
GGB100000387,종로1가(중),37.57025,126.9813833,2025-10-31,1012,11,서울특별시,경기BIS
GGB100000388,종로2가(중),37.5701167,126.9855333,2025-10-31,1013,11,서울특별시,경기BIS
GGB100000389,종로2가,37.57025,126.9862333,2025-10-31,1014,11,서울특별시,경기BIS
GGB100000390,종로3가.탑골공원(중),37.5702333,126.9895667,2025-10-31,1015,11,서울특별시,경기BIS
GGB100000391,종로3가.탑골공원(중),37.5703667,126.9899833,2025-10-31,1016,11,서울특별시,경기BIS
GGB100000392,종로4가.종묘(중),37.5705,126.9947167,2025-10-31,1017,11,서울특별시,경기BIS
GGB100000393,종로4가.종묘(중),37.5706667,126.9952833,2025-10-31,1018,11,서울특별시,경기BIS
GGB100000394,종로5가.광장시장(중),37.57075,126.99885,2025-10-31,1019,11,서울특별시,경기BIS
GGB100000395,종로5가.광장시장(중),37.5709167,126.9993167,2025-10-31,1020,11,서울특별시,경기BIS
GGB100000396,종로6가.동대문종합시장(중),37.5709833,127.00345,2025-10-31,1021,11,서울특별시,경기BIS
GGB100000397,종로6가.동대문종합시장(중),37.5711667,127.0057,2025-10-31,1022,11,서울특별시,경기BIS
GGB100000398,동대문역.흥인지문(중),37.5723167,127.01345,2025-10-31,1023,11,서울특별시,경기BIS
GGB101000001,남대문세무서(중),37.5649667,126.9875333,2025-10-31,2001,11,서울특별시,경기BIS
GGB101000002,국가인권위.안중근활동터(중),37.5643167,126.98785,2025-10-31,2002,11,서울특별시,경기BIS
GGB101000004,서울역버스환승센터,37.5555167,126.9725,2025-10-31,2004,11,서울특별시,경기BIS
GGB101000005,서울역버스환승센터(5번승강장)(중),37.55515,126.9726833,2025-10-31,2005,11,서울특별시,경기BIS
GGB101000006,서울역버스환승센터(6번승강장)(중),37.55515,126.9727333,2025-10-31,2006,11,서울특별시,경기BIS
GGB101000007,서울역버스환승센터.강우규의거터,37.5555167,126.9730667,2025-10-31,2007,11,서울특별시,경기BIS
GGB101000008,숭례문(중),37.5584667,126.9736833,2025-10-31,2008,11,서울특별시,경기BIS
GGB101000013,서울역서부,37.55705,126.9692,2025-10-31,2105,11,서울특별시,경기BIS
GGB101000015,종근당.충정로역,37.5596167,126.9644833,2025-10-31,2107,11,서울특별시,경기BIS
GGB101000018,경찰청.동북아역사재단,37.5630333,126.96915,2025-10-31,2110,11,서울특별시,경기BIS
GGB101000020,농협은행.유관순활동터,37.56495,126.9677333,2025-10-31,2113,11,서울특별시,경기BIS
GGB101000022,숭례문,37.5581167,126.9731167,2025-10-31,2117,11,서울특별시,경기BIS
GGB101000023,숭례문.한국일보,37.5588,126.97375,2025-10-31,2118,11,서울특별시,경기BIS
GGB101000025,후암삼거리,37.5533833,126.9760833,2025-10-31,2120,11,서울특별시,경기BIS
GGB101000026,숭례문,37.5587833,126.9744,2025-10-31,2121,11,서울특별시,경기BIS
GGB101000027,숭례문,37.55845,126.9741,2025-10-31,2122,11,서울특별시,경기BIS
GGB101000028,숭례문,37.558,126.9737,2025-10-31,2123,11,서울특별시,경기BIS
GGB101000031,남대문시장.신세계앞,37.5612167,126.9800167,2025-10-31,2126,11,서울특별시,경기BIS
GGB101000032,북창동.남대문시장,37.5612,126.9781833,2025-10-31,2127,11,서울특별시,경기BIS
GGB101000033,소공동주민센터,37.56235,126.9766,2025-10-31,2128,11,서울특별시,경기BIS
GGB101000034,삼성본관앞,37.5620667,126.9759,2025-10-31,2131,11,서울특별시,경기BIS
GGB101000035,시청역8번출구,37.5627833,126.9761833,2025-10-31,2132,11,서울특별시,경기BIS
GGB101000038,시청.서소문청사,37.56355,126.9749667,2025-10-31,2135,11,서울특별시,경기BIS
GGB101000039,서울신문사,37.5684,126.9773667,2025-10-31,2137,11,서울특별시,경기BIS
GGB101000040,우리은행종로지점,37.5676833,126.9829333,2025-10-31,2139,11,서울특별시,경기BIS
GGB101000041,롯데백화점,37.5644667,126.98215,2025-10-31,2140,11,서울특별시,경기BIS
GGB101000042,해운센터.롯데영플라자,37.5627,126.9814833,2025-10-31,2141,11,서울특별시,경기BIS
GGB101000043,명동.롯데영플라자,37.5630333,126.9820833,2025-10-31,2142,11,서울특별시,경기BIS
GGB101000045,신세계백화점,37.5608,126.9815167,2025-10-31,2144,11,서울특별시,경기BIS
GGB101000046,남대문시장.회현역,37.5583167,126.9777667,2025-10-31,2145,11,서울특별시,경기BIS
GGB101000047,남대문시장.회현역,37.5578167,126.9777167,2025-10-31,2146,11,서울특별시,경기BIS
GGB101000048,남산3호터널,37.5585333,126.9826833,2025-10-31,2147,11,서울특별시,경기BIS
GGB101000049,남산3호터널.정화예술대학교,37.5595,126.9827,2025-10-31,2148,11,서울특별시,경기BIS
GGB101000057,을지로입구.로얄호텔,37.5659833,126.9852833,2025-10-31,2156,11,서울특별시,경기BIS
GGB101000058,을지로입구.시청입구,37.56615,126.9810833,2025-10-31,2157,11,서울특별시,경기BIS
GGB112000404,안산초등학교(중),37.58065,126.9515333,2025-10-31,13033,11,서울특별시,경기BIS
GGB112000405,산골고개(중),37.5953333,126.93995,2025-10-31,13026,11,서울특별시,경기BIS
GGB112000406,산골고개(중),37.5949333,126.94045,2025-10-31,13027,11,서울특별시,경기BIS
GGB112000407,홍제역.서대문세무서(중),37.5886,126.9442667,2025-10-31,13028,11,서울특별시,경기BIS
GGB112000408,홍제역.서대문세무서(중),37.5878333,126.9453833,2025-10-31,13029,11,서울특별시,경기BIS
GGB112000409,인왕산.홍제원아파트(중),37.5844667,126.9488333,2025-10-31,13040,11,서울특별시,경기BIS
GGB112000414,가재울초등학교,37.5744667,126.9187833,2025-10-31,13328,11,서울특별시,경기BIS
GGB112000416,홍제삼거리.인왕산한신휴플러스(중),37.5852667,126.9477833,2025-10-31,13030,11,서울특별시,경기BIS
GGB112000421,연흥교회,37.5725333,126.92125,2025-10-31,13332,11,서울특별시,경기BIS
GGB112000425,남가좌동새마을금고,37.5747,126.9175667,2025-10-31,13335,11,서울특별시,경기BIS
GGB112000429,충정로역(중),37.56005,126.9627,2025-10-31,13046,11,서울특별시,경기BIS
GGB112000430,충정로역(중),37.5611,126.9634833,2025-10-31,13045,11,서울특별시,경기BIS
GGB112000432,DMC.파크뷰자이,37.5735167,126.9161667,2025-10-31,13339,11,서울특별시,경기BIS
GGB112000433,신촌아트레온,37.5565167,126.9407667,2025-10-31,13143,11,서울특별시,경기BIS
GGB113000001,마포역(중),37.541,126.94795,2025-10-31,14001,11,서울특별시,경기BIS
GGB113000002,마포역(중),37.5400333,126.94645,2025-10-31,14002,11,서울특별시,경기BIS
GGB113000003,공덕역(중),37.5435667,126.9507833,2025-10-31,14003,11,서울특별시,경기BIS
GGB113000004,공덕역(중),37.5444333,126.9513,2025-10-31,14004,11,서울특별시,경기BIS
GGB113000005,아현동주민센터(중),37.54645,126.9528833,2025-10-31,14005,11,서울특별시,경기BIS
GGB113000006,아현동주민센터(중),37.54705,126.9532,2025-10-31,14006,11,서울특별시,경기BIS
GGB113000007,마포경찰서(중),37.5502333,126.95515,2025-10-31,14007,11,서울특별시,경기BIS
GGB113000008,마포경찰서(중),37.5507833,126.9552833,2025-10-31,14008,11,서울특별시,경기BIS
GGB113000009,아현초등학교(중),37.55415,126.9571,2025-10-31,14009,11,서울특별시,경기BIS
GGB113000010,아현초등학교(중),37.5548667,126.9573167,2025-10-31,14010,11,서울특별시,경기BIS
GGB113000011,마포구청.성산자동차검사소,37.5649,126.9023,2025-10-31,14101,11,서울특별시,경기BIS
GGB113000012,마포구청,37.5649333,126.9018,2025-10-31,14102,11,서울특별시,경기BIS
GGB113000013,마포농수산물시장.월드컵공원,37.5660667,126.8974,2025-10-31,14103,11,서울특별시,경기BIS
GGB113000014,월드컵경기장남측.월드컵공원,37.56675,126.8961833,2025-10-31,14104,11,서울특별시,경기BIS
GGB113000015,월드컵경기장서측.문화비축기지,37.5692667,126.8954667,2025-10-31,14105,11,서울특별시,경기BIS
GGB113000016,월드컵경기장서측.문화비축기지,37.5695333,126.8949667,2025-10-31,14106,11,서울특별시,경기BIS
GGB113000018,월드컵파크3단지.난지천공원,37.5725833,126.8881667,2025-10-31,14108,11,서울특별시,경기BIS
GGB113000021,DMC첨단산업센터,37.5853167,126.8852167,2025-10-31,14111,11,서울특별시,경기BIS
GGB113000022,DMC첨단산업센터,37.5855167,126.8848,2025-10-31,14112,11,서울특별시,경기BIS
GGB113000025,월드컵공원입구.문화비축기지입구,37.5684833,126.8927,2025-10-31,14115,11,서울특별시,경기BIS
GGB113000026,월드컵파크3단지정문,37.5736,126.88895,2025-10-31,14116,11,서울특별시,경기BIS
GGB113000027,월드컵파크2단지.에스플렉스센터,37.5752667,126.8906333,2025-10-31,14117,11,서울특별시,경기BIS
GGB113000028,월드컵파크2단지.에스플렉스센터,37.5753667,126.8902833,2025-10-31,14118,11,서울특별시,경기BIS
GGB113000058,공덕역6번출구,37.5432833,126.9527833,2025-10-31,14149,11,서울특별시,경기BIS
GGB113000059,공덕역7번출구,37.5428833,126.95295,2025-10-31,14150,11,서울특별시,경기BIS
GGB113000060,용마루고개.신공덕삼성아파트,37.5418333,126.9559667,2025-10-31,14151,11,서울특별시,경기BIS
GGB113000065,중동초등학교,37.5669,126.9104167,2025-10-31,14156,11,서울특별시,경기BIS
GGB113000066,중동초등학교,37.56665,126.9103167,2025-10-31,14157,11,서울특별시,경기BIS
GGB113000067,성산2동주민센터,37.5678333,126.9083333,2025-10-31,14158,11,서울특별시,경기BIS
GGB113000068,성산2동주민센터,37.5680333,126.9084333,2025-10-31,14159,11,서울특별시,경기BIS
GGB113000069,성산119안전센터,37.5699,126.9038667,2025-10-31,14160,11,서울특별시,경기BIS
GGB113000070,성산119안전센터,37.5697667,126.9035667,2025-10-31,14161,11,서울특별시,경기BIS
GGB113000071,성산아파트,37.5716333,126.9015,2025-10-31,14162,11,서울특별시,경기BIS
GGB113000072,성산아파트,37.5712833,126.9015333,2025-10-31,14163,11,서울특별시,경기BIS
